id1,id1Pre,Name1,id2,id2Pre,Name2,wight
404,11851,王烈,1701,56689,崔峝,1
405,11857,王廷珪,1331,42607,孟昶,1
411,11953,王武陵,1901,61710,朱宿,1
411,11953,王武陵,5734,182925,竇羣,1
414,11991,王建,145,5982,唐朝臣,1
414,11991,王建,506,15298,王守澄,1
414,11991,王建,962,29549,張實,1
414,11991,王建,1038,32553,張奉國,1
414,11991,王建,1673,56067,崔列,1
414,11991,王建,1742,57453,崔禮,1
414,11991,王建,1778,58050,崔植,1
414,11991,王建,2369,80528,宋廷芬,1
414,11991,王建,2388,81407,宋若倫,1
414,11991,王建,2389,81413,宋若憲,1
414,11991,王建,2390,81425,宋若芬,1
414,11991,王建,2391,81431,宋若華,1
414,11991,王建,2392,81442,宋若茵,1
414,11991,王建,2393,81448,宋若荀,1
414,11991,王建,2395,81471,宋若昭,1
414,11991,王建,2477,83371,梁國公主,1
414,11991,王建,2537,84773,洪誓師,1
414,11991,王建,2677,87707,九仙公主,1
414,11991,王建,2890,96560,李贊,1
414,11991,王建,2894,96618,李績,1
414,11991,王建,2895,96618,李續,1
414,11991,王建,2960,100504,李宣,1
414,11991,王建,3074,103639,李肇,1
414,11991,王建,5845,500844,索暹,1
414,11991,王建,3714,123023,蔣防,1
414,11991,王建,3912,129123,薛蔓,1
414,11991,王建,4139,139863,柏巖,1
414,11991,王建,4292,143450,胡泟,1
414,11991,王建,4459,146640,申稷,1
414,11991,王建,4593,149292,田布,1
414,11991,王建,5224,170359,閻濟美,1
415,12722,王建,141,5885,唐道襲,1
422,12851,王承旨,435,14223,王衍,1
426,12883,王璘,2825,93571,李羣玉,1
431,12914,王季友,1678,56108,崔瑾,1
431,12914,王季友,2839,94145,李季友,1
431,12914,王季友,2888,96548,李岐,1
432,13017,王維,51,3506,高耽,1
432,13017,王維,69,4773,高道,1
432,13017,王維,113,5342,康昭遠,1
432,13017,王維,318,8709,郭愼微,1
432,13017,王維,466,14797,王絿,1
432,13017,王維,471,14827,王紞,1
432,13017,王維,563,16211,王蕃,1
432,13017,王維,761,23475,平澹然,1
432,13017,王維,1185,36897,裴旻,1
432,13017,王維,1377,43260,尹愔,1
432,13017,王維,1433,48135,乘如禪師,1
432,13017,王維,1691,56570,崔季重,1
432,13017,王維,1703,56701,崔傅,1
432,13017,王維,1763,57842,崔希逸,1
432,13017,王維,1788,58265,崔惠童,1
432,13017,王維,2027,72760,吳官,1
432,13017,王維,2261,78365,寇氏,1
432,13017,王維,5636,181531,宇文三,1
432,13017,王維,433,13496,宋進馬,1
432,13017,王維,2382,81359,宋渾,1
432,13017,王維,2505,84309,沈福之,1
432,13017,王維,2548,84926,達奚珣,1
432,13017,王維,2594,86173,溫古,1
432,13017,王維,2624,86777,祖自虛,1
432,13017,王維,2648,87421,道一,1
432,13017,王維,2917,99616,李峴,1
432,13017,王維,2934,99911,李佋,1
432,13017,王維,3408,115763,韋穆,1
432,13017,王維,3723,123136,慕容損,1
432,13017,王維,434,13863,賀遂,1
432,13017,王維,4235,141855,楊國忠,1
432,13017,王維,4382,145169,趙仙舟,1
432,13017,王維,4447,146542,史寰,1
432,13017,王維,4463,146672,夫蒙靈詧,1
432,13017,王維,4562,148885,晁衡,1
432,13017,王維,4624,150273,曇壁,1
432,13017,王維,5111,167714,陳據,1
435,14223,王衍,513,15394,王宗壽,1
436,14284,王仁裕,5661,181938,高從誨,1
436,14284,王仁裕,517,15592,王溥,1
436,14284,王仁裕,3197,107241,李昉,1
436,14284,王仁裕,3342,113005,李惲,1
436,14284,王仁裕,4289,143414,胡翽,1
440,14347,王熊,864,26474,張說,1
445,14402,王𩔪,5577,180586,懷素,1
447,14415,王貞白,806,23914,雲居,1
447,14415,王貞白,3545,118245,彭,1
447,14415,王貞白,3546,118245,彭蟾,1
447,14415,王貞白,4837,159152,劉台,1
447,14415,王貞白,4876,160046,劉凝,1
455,14709,王仙喬,3271,110199,李隆基,1
456,14714,王仙仙,1232,37395,孫玄照,1
457,14725,王仙客,3938,129502,甘洽,1
459,14744,王邕,460,14746,懷素,1
461,14758,王山人,2878,95774,李德裕,1
462,14764,王繼勳,4365,144838,妙空,1
463,14770,王繼鵬,3990,130719,葉翹,1
468,14809,王德真,3014,102092,李治,1
479,14917,王傳,2193,75947,徐商,1
482,14971,王績,1030,32476,張超,1
482,14971,王績,1354,42984,翟正師,1
482,14971,王績,1897,61675,朱仲晦,1
482,14971,王績,2263,78384,房玄齡,1
482,14971,王績,3894,128545,薛收,1
491,15135,王魯復,1936,62215,白巖,1
491,15135,王魯復,3840,126119,韓愈,1
491,15135,王魯復,5566,180513,惟勣,1
509,15353,王良士,1289,38399,武元衡,1
517,15592,王溥,900,28521,張翼,1
531,15749,王滌,4995,164235,陸貞洞,1
542,15913,王有初,2699,88034,在賀,1
543,15919,王希羽,4036,132539,杜荀鶴,1
550,15968,王樞,4692,152694,嚴惲,1
552,15986,王越賓,3271,110199,李隆基,1
554,15998,王夢周,1936,62215,白巖,1
558,16055,王蘇蘇,3100,104782,李標,1
559,16066,王孝廉,2250,78227,嵯峨天皇,1
559,16066,王孝廉,3548,118263,坂上今雄,1
560,16094,王勃,532,15786,王迥,1
560,16094,王勃,1393,44539,邵大震,1
560,16094,王勃,1548,52089,盧照鄰,1
560,16094,王勃,3598,121448,封元寂,1
561,16193,王謩,677,18873,元孚,1
562,16206,王著,3644,121951,夢英,1
565,16225,王甚夷,572,16325,王起,1
569,16288,王柷,4995,164235,陸貞洞,1
570,16295,王枳,2913,99562,李慑,1
571,16307,王毂,2575,85330,神和子,1
574,16649,王翰,122,5526,廉察,1
581,16799,王感化,2814,93312,李璟,1
591,16902,王早,5643,181636,耿湋,1
592,16917,王昌齡,420,12839,王璵,1
592,16917,王昌齡,593,16979,王越,1
592,16917,王昌齡,633,17963,王銷,1
592,16917,王昌齡,763,23500,平等,1
592,16917,王昌齡,926,29146,張僓,1
592,16917,王昌齡,1117,35423,裴霸,1
592,16917,王昌齡,1187,36916,裴圖南,1
592,16917,王昌齡,1385,44423,司馬盧谿,1
592,16917,王昌齡,1642,55344,任華,1
592,16917,王昌齡,1820,59082,崔鳳童,1
592,16917,王昌齡,1847,59523,岸道,1
592,16917,王昌齡,1913,61920,朱越,1
592,16917,王昌齡,2152,75005,鄔賁,1
592,16917,王昌齡,2298,78846,宇文邈,1
592,16917,王昌齡,2519,84525,沈興宗,1
592,16917,王昌齡,3011,102011,李浦,1
592,16917,王昌齡,3104,104818,李越賓,1
592,16917,王昌齡,3193,107211,李擢,1
592,16917,王昌齡,3665,122203,蕭衡,1
592,16917,王昌齡,3764,124109,萬迴,1
592,16917,王昌齡,3765,124116,萬楚,1
592,16917,王昌齡,4359,144777,狄宗亨,1
592,16917,王昌齡,4456,146612,史昭,1
592,16917,王昌齡,5773,183598,劉諝,1
592,16917,王昌齡,5048,166598,陳讜言,1
592,16917,王昌齡,5212,169950,段宥,1
596,17491,王景,3235,107853,李顯,1
598,17521,王儼,756,23323,于興宗,1
608,17660,王鳳兒,835,25796,賈全虛,1
609,17666,王周,3584,120408,裘駕,1
609,17666,王周,4714,153203,噲岑,1
623,17842,王鍇,5242,170994,貫休,1
624,17852,王鋌,1411,45347,喬琳,1
653,18198,靈一,450,14658,王穎悟,1
653,18198,靈一,4699,152764,明素,1
653,18198,靈一,5191,169388,陶翰,1
653,18198,靈一,5558,180454,惟審,1
659,18660,聶夷中,4901,160547,劉駕,1
664,18710,丁仙芝,3310,112347,李範,1
665,18741,丁稜,572,16325,王起,1
677,18873,元孚,5386,177325,知建,1
685,19027,元結,696,22217,元源休,1
685,19027,元結,824,25702,賈載,1
685,19027,元結,898,28508,張子厚,1
685,19027,元結,1118,35433,裴雲客,1
685,19027,元結,1580,52805,何昌裕,1
685,19027,元結,4867,159917,劉灣,1
685,19027,元結,5594,181030,常吾直,1
686,19128,元稹,95,5126,商玲瓏,1
686,19128,元稹,100,5193,席夔,1
686,19128,元稹,142,5898,唐有熊,1
686,19128,元稹,325,8991,許康佐,1
686,19128,元稹,381,11614,王文仲,1
686,19128,元稹,588,16882,王衆仲,1
686,19128,元稹,680,18964,元秬,1
686,19128,元稹,688,21993,元積,1
686,19128,元稹,692,22018,元從簡,1
686,19128,元稹,703,22282,元荆,1
686,19128,元稹,715,22493,元晦,1
686,19128,元稹,717,22510,元長楚,1
686,19128,元稹,718,22516,元降真,1
686,19128,元稹,723,22604,元谷,1
686,19128,元稹,793,23816,哥舒恆,1
686,19128,元稹,799,23868,雲寂,1
686,19128,元稹,867,27867,張正謩,1
686,19128,元稹,871,27928,張元夫,1
686,19128,元稹,5752,183248,張弘,1
686,19128,元稹,908,28840,張季友,1
686,19128,元稹,1175,36675,裴敬中,1
686,19128,元稹,1278,38240,孫勝,1
686,19128,元稹,1280,38255,孫公度,1
686,19128,元稹,5723,182720,盧景亮,1
686,19128,元稹,1643,55366,任敬仲,1
686,19128,元稹,1666,55833,崔元儒,1
686,19128,元稹,1677,56101,崔琯,1
686,19128,元稹,1708,56787,崔俊,1
686,19128,元稹,1723,57218,崔徽,1
686,19128,元稹,1736,57384,崔潭峻,1
686,19128,元稹,5712,182609,牛元翼,1
686,19128,元稹,1938,62232,白紵,1
686,19128,元稹,2031,72814,吳士則,1
686,19128,元稹,2073,73376,穆員,1
686,19128,元稹,2718,89648,志堅,1
686,19128,元稹,2759,92317,李毅,1
686,19128,元稹,2762,92343,李誦,1
686,19128,元稹,3058,103312,李通,1
686,19128,元稹,687,20401,李娃,1
686,19128,元稹,3186,107147,李甫,1
686,19128,元稹,3230,107801,李景述,1
686,19128,元稹,3314,112461,李管兒,1
686,19128,元稹,3359,115015,韋元質,1
686,19128,元稹,3451,116249,韋載,1
686,19128,元稹,3452,116266,韋戴,1
686,19128,元稹,3583,120399,博載,1
686,19128,元稹,3759,124068,孝甫,1
686,19128,元稹,4112,139457,獨孤朗,1
686,19128,元稹,4160,140271,楊子華,1
686,19128,元稹,4303,143576,胡果,1
686,19128,元稹,4607,149503,呂頻,1
686,19128,元稹,4681,152608,嚴澗,1
686,19128,元稹,4686,152654,嚴秦,1
686,19128,元稹,4690,152681,嚴照郎,1
686,19128,元稹,4771,154347,馬燧,1
686,19128,元稹,4909,160679,劉採春,1
686,19128,元稹,4970,163612,丘夏,1
686,19128,元稹,5649,181808,同蹄某,1
686,19128,元稹,5326,174502,姜宣,1
686,19128,元稹,5347,175113,善本,1
686,19128,元稹,5361,175303,鐵山,1
686,19128,元稹,5393,177368,智度,1
686,19128,元稹,5406,177460,智藏,1
690,22006,元和舉子,3061,103360,李逢吉,1
712,22459,元晟,3666,122209,蕭穎士,1
720,22583,元開,5251,172333,鑒真,1
733,22746,夏鴻,4365,144838,妙空,1
736,22851,于季子,1304,39585,武則天,1
737,22866,于季友,3623,121785,范的,1
738,22887,于經野,3235,107853,李顯,1
742,22920,于鵠,1309,39916,碧玉,1
742,22920,于鵠,1494,49252,盧儼,1
742,22920,于鵠,2294,78818,宇文褧,1
742,22920,于鵠,3353,114797,韋証,1
742,22920,于鵠,3494,117436,韋鉦,1
742,22920,于鵠,4241,142012,楊陟,1
742,22920,于鵠,4193,141041,楊涉,1
742,22920,于鵠,5185,169332,周惲,1
742,22920,于鵠,5194,169456,服柏,1
743,23095,于良史,3915,129153,薛華,1
743,23095,于良史,3919,129183,薛據,1
746,23133,于祐,3834,126015,韓氏,1
750,23202,于志寧,5292,172949,令狐德棻,1
750,23202,于志寧,3599,121454,封行高,1
750,23202,于志寧,3995,130782,杜正倫,1
750,23202,于志寧,3996,130782,杜正偷,1
756,23323,于興宗,2965,100565,李汶儒,1
756,23323,于興宗,3274,111470,李朋,1
756,23323,于興宗,4192,141024,楊牢,1
756,23323,于興宗,4574,149035,田章,1
760,23469,平康妓,1184,36891,裴思謙,1
762,23485,平曾,2999,101604,李顧言,1
767,23534,天目僧,1871,60472,贊寧,1
771,23565,石季武,3308,112279,李愬,1
772,23571,石上宅嗣,773,23573,鑒真,1
779,23621,石惠泰,3284,111565,李全交,1
782,23639,石貫,572,16325,王起,1
786,23679,西鄙人,792,23764,哥舒翰,1
788,23693,可止,437,14327,王處直,1
788,23693,可止,820,24265,賈島,1
788,23693,可止,5351,175145,會如,1
791,23741,可朋,19,464,齊己,1
791,23741,可朋,3642,121940,夢龜,1
791,23741,可朋,5240,170969,歐陽炯,1
792,23764,哥舒翰,2308,79116,安祿山,1
809,23939,賈言淑,3358,114927,韋元旦,1
810,23948,賈言忠,3014,102092,李治,1
810,23948,賈言忠,3189,107165,李勣,1
811,23958,賈至,2468,83278,梁宏,1
811,23958,賈至,5878,501408,薛瑤英,1
811,23958,賈至,5024,166072,陸據,1
820,24265,賈島,111,5327,康成公,1
820,24265,賈島,132,5752,唐環,1
820,24265,賈島,139,5866,唐溫琪,1
820,24265,賈島,178,6549,文郁,1
820,24265,賈島,214,7202,玄巖,1
820,24265,賈島,250,7882,譚遠,1
820,24265,賈島,652,18188,靈應,1
820,24265,賈島,654,18621,靈準,1
820,24265,賈島,728,22652,霄韻,1
820,24265,賈島,825,25708,賈謩,1
820,24265,賈島,907,28832,張季霞,1
820,24265,賈島,5666,182061,弘泉,1
820,24265,賈島,1208,37150,弘紹,1
820,24265,賈島,1434,48144,集文,1
820,24265,賈島,1702,56695,崔嶠,1
820,24265,賈島,1719,57177,崔約,1
820,24265,賈島,1730,57305,崔定,1
820,24265,賈島,1894,61653,朱休,1
820,24265,賈島,1900,61704,朱叔夜,1
820,24265,賈島,1903,61733,朱灣,1
820,24265,賈島,1927,62077,朱錫珪,1
820,24265,賈島,1976,71863,伯陽,1
820,24265,賈島,2148,74977,烏行中,1
820,24265,賈島,2179,75734,紹明,1
820,24265,賈島,5663,181995,徐明甫,1
820,24265,賈島,2253,78288,宣皎,1
820,24265,賈島,2360,80332,宗密,1
820,24265,賈島,2470,83295,梁浦,1
820,24265,賈島,2514,84471,沈鶴,1
820,24265,賈島,2552,84987,淸徹,1
820,24265,賈島,2577,85342,神邈,1
820,24265,賈島,2609,86493,汲鵬,1
820,24265,賈島,2740,91017,李文通,1
820,24265,賈島,2768,92417,李正辭,1
820,24265,賈島,2800,92840,李登,1
820,24265,賈島,2872,95722,李傅,1
820,24265,賈島,3023,102453,李祐,1
820,24265,賈島,3048,103221,李凝,1
820,24265,賈島,3088,104003,李存穆,1
820,24265,賈島,3132,105457,李權,1
820,24265,賈島,3187,107153,李戎,1
820,24265,賈島,3195,107223,李輈,1
820,24265,賈島,3260,110068,李愿,1
820,24265,賈島,3362,115093,韋雲叟,1
820,24265,賈島,3370,115278,韋瓊,1
820,24265,賈島,3503,117635,去華,1
820,24265,賈島,3953,129705,黃和新,1
820,24265,賈島,3968,130281,黃知新,1
820,24265,賈島,4043,133145,杜觀,1
820,24265,賈島,4243,142704,楊氏,1
820,24265,賈島,4479,146799,惠雅,1
820,24265,賈島,821,25119,成湘,1
820,24265,賈島,4583,149160,田卓,1
820,24265,賈島,4730,153429,厲宗,1
820,24265,賈島,4782,154486,長孫霞,1
820,24265,賈島,4788,154542,長孫棲嶠,1
820,24265,賈島,4866,159911,劉涵,1
820,24265,賈島,4891,160417,劉式,1
820,24265,賈島,4896,160479,劉華,1
820,24265,賈島,4900,160537,劉棲楚,1
820,24265,賈島,4924,160902,劉景陽,1
820,24265,賈島,4961,163536,劉知新,1
820,24265,賈島,5135,168088,覺興,1
820,24265,賈島,5252,172358,鑒周,1
820,24265,賈島,5311,174361,無得,1
820,24265,賈島,5320,174457,無懷,1
820,24265,賈島,5339,174993,普岸,1
820,24265,賈島,5390,177349,知興,1
820,24265,賈島,5402,177436,智朗,1
820,24265,賈島,5461,178174,鄭復,1
820,24265,賈島,5509,178756,鄭史,1
820,24265,賈島,5546,180310,竹谷,1
820,24265,賈島,5555,180427,惟一,1
820,24265,賈島,5568,180525,惟照,1
820,24265,賈島,5569,180525,惟鑒,1
820,24265,賈島,5580,180678,懷暉,1
837,25823,賈曾,2379,80758,宋之問,1
847,25952,項斯,610,17700,王展,1
847,25952,項斯,673,18840,元瑞,1
847,25952,項斯,768,23540,再陽,1
847,25952,項斯,1097,33347,張籍,1
847,25952,項斯,1274,38189,孫路,1
847,25952,項斯,1528,51775,盧式,1
847,25952,項斯,2438,82833,顧逢,1
847,25952,項斯,3275,111490,李用夫,1
847,25952,項斯,5232,170558,歐陽袞,1
847,25952,項斯,5413,177510,鄭言,1
848,26110,張立,849,26112,李亶,1
859,26272,張謂,915,28916,張制疑,1
859,26272,張謂,1266,38116,孫構,1
859,26272,張謂,1411,45347,喬琳,1
859,26272,張謂,1555,52329,盧舉,1
859,26272,張謂,1958,70048,皇甫齡,1
859,26272,張謂,4590,149236,田神功,1
859,26272,張謂,5577,180586,懷素,1
860,26396,張諤,1254,37755,孫濟,1
863,26468,張鷟,4573,149028,黑齒常之,1
864,26474,張說,40,3308,高詢,1
864,26474,張說,606,17642,王陵,1
864,26474,張說,637,18006,王尚一,1
864,26474,張說,1201,37044,裴光庭,1
864,26474,張說,1217,37261,延京,1
864,26474,張說,1302,39572,武輅沙,1
864,26474,張說,1367,43132,尹元凱,1
864,26474,張說,1387,44437,司馬逸客,1
864,26474,張說,1412,45409,喬備,1
864,26474,張說,1427,45576,香能,1
864,26474,張說,1485,49118,盧崇道,1
864,26474,張說,2192,75941,徐高御,1
864,26474,張說,2286,78726,永穆公主,1
864,26474,張說,2303,78927,安樂郡主,1
864,26474,張說,2376,80736,宋休遠,1
864,26474,張說,2910,99525,李伯魚,1
864,26474,張說,3279,111520,李問政,1
864,26474,張說,3419,115875,韋安石,1
864,26474,張說,3612,121614,董氏,1
864,26474,張說,3661,122150,蕭璿,1
864,26474,張說,3701,122898,蔣岑,1
864,26474,張說,3874,127940,薛季景,1
864,26474,張說,5879,501433,薛植,1
864,26474,張說,4003,130912,杜承,1
864,26474,張說,4258,142888,楊欽望,1
864,26474,張說,4261,142939,楊炯,1
864,26474,張說,4378,145104,趙順直,1
864,26474,張說,4421,146280,趙頤貞,1
864,26474,張說,4671,152379,嚴嶷,1
864,26474,張說,4803,155047,劉文,1
864,26474,張說,4919,160804,劉晃,1
864,26474,張說,4946,163267,劉隆,1
864,26474,張說,4949,163287,劉舃,1
864,26474,張說,5253,172365,陰行先,1
864,26474,張說,5325,174487,姜皎,1
864,26474,張說,5477,178344,鄭神力,1
864,26474,張說,5542,180083,鄭惟忠,1
870,27909,張元一,4500,147264,靜樂縣主,1
878,28008,張雲容,3929,129397,薛昭,1
882,28095,張頂,3973,130334,蔡京,1
897,28379,張子容,1397,44588,邵昇,1
897,28379,張子容,1798,58455,崔操,1
897,28379,張子容,3509,117720,袁璀,1
897,28379,張子容,3510,117720,袁瓘,1
897,28379,張子容,3686,122663,蕭華,1
897,28379,張子容,3739,123787,释倩,1
902,28535,張孜,2903,97304,李白,1
905,28551,張喬,2,38,龐百篇,1
905,28551,張喬,224,7308,玄哲,1
905,28551,張喬,1358,43025,子蘭,1
905,28551,張喬,2093,73596,仰山禪師,1
905,28551,張喬,906,28641,僧鸞,1
905,28551,張喬,2483,83463,梁燭,1
905,28551,張喬,2549,84938,造微,1
905,28551,張喬,3594,121409,朴充,1
905,28551,張喬,3595,121415,朴球,1
905,28551,張喬,4715,153212,雅覺,1
905,28551,張喬,4873,160007,劉溫,1
905,28551,張喬,4879,160067,劉滄,1
905,28551,張喬,5269,172599,金夷吾,1
905,28551,張喬,5270,172610,金夷魚,1
910,28853,張顗,1378,43267,瞀光,1
912,28896,張偁,2267,78453,房琯,1
916,28922,張彪,1314,41129,孟雲卿,1
920,28955,張循之,501,15244,王汶,1
921,28970,張嶠,2170,75650,勾令元,1
922,28981,張繼,741,22914,于幼卿,1
922,28981,張繼,2160,75191,鄒紹先,1
929,29168,張綺,4995,164235,陸貞洞,1
930,29175,張紘,4614,150118,呂太一,1
943,29359,張佀,449,14513,王縉,1
945,29370,張魯封,3393,115529,韋仕符,1
945,29370,張魯封,3166,106733,李晝,1
945,29370,張魯封,4060,136790,杜慥,1
946,29392,張叔政,4669,152000,嚴維,1
955,29492,張宣明,278,8259,郭震,1
965,29576,張濬,4835,159129,劉崇龜,1
965,29576,張濬,5145,168176,周元靜,1
968,29611,張泌,148,6006,唐持,1
973,29675, 張祜,88,4999,高閑,1
973,29675, 張祜,334,9102,許玖,1
973,29675, 張祜,376,11565,玉華,1
973,29675, 張祜,392,11693,王正夫,1
973,29675, 張祜,425,12871,王子载,1
973,29675, 張祜,541,15903,王直方,1
973,29675, 張祜,594,17478,王昌涉,1
973,29675, 張祜,630,17943,王智興,1
973,29675, 張祜,657,18645,靈符,1
973,29675, 張祜,701,22258,元道,1
973,29675, 張祜,5755,183302,于季友,1
973,29675, 張祜,777,23595,石雄,1
973,29675, 張祜,800,23874,雲栖,1
973,29675, 張祜,1018,32314,張權,1
973,29675, 張祜,1112,35313,裴識,1
973,29675, 張祜,1297,39532,武蘊之,1
973,29675, 張祜,1352,42964,瓊貞,1
973,29675, 張祜,1421,45521,季峯,1
973,29675, 張祜,5682,182290,盧弘本,1
973,29675, 張祜,1530,51788,盧載,1
973,29675, 張祜,1561,52555,盧簡辭,1
973,29675, 張祜,1616,53389,貞固,1
973,29675, 張祜,1729,57290,崔安潛,1
973,29675, 張祜,1776,58038,崔莒,1
973,29675, 張祜,1777,58045,崔權,1
973,29675, 張祜,1804,58728,崔昇,1
973,29675, 張祜,5719,182640,朱壇,1
973,29675, 張祜,2191,75935,徐彥夫,1
973,29675, 張祜,2195,75991,徐玄之,1
973,29675, 張祜,2206,76101,徐縝,1
973,29675, 張祜,2217,76519,徐宗偃,1
973,29675, 張祜,2268,78558,房子客,1
973,29675, 張祜,2533,84715,法鏡,1
973,29675, 張祜,2671,87617,道光,1
973,29675, 張祜,2689,87833,大覺,1
973,29675, 張祜,2717,89642,志凝,1
973,29675, 張祜,2757,92294,李謨,1
973,29675, 張祜,2807,92973,李聽,1
973,29675, 張祜,2824,93565,李子智,1
973,29675, 張祜,2927,99794,李修源,1
973,29675, 張祜,2978,101134,李進賢,1
973,29675, 張祜,2982,101223,李守禮,1
973,29675, 張祜,3070,103592,李道實,1
973,29675, 張祜,3103,104813,李戡,1
973,29675, 張祜,3326,112614,李光顏,1
973,29675, 張祜,5838,500771,韋㭊貫,1
973,29675, 張祜,3473,117002,韋整,1
973,29675, 張祜,3738,123781,蘇特,1
973,29675, 張祜,3743,123823,蘇紹之,1
973,29675, 張祜,3748,123936,蘇求,1
973,29675, 張祜,3930,129403,薛陽陶,1
973,29675, 張祜,4125,139580,如範,1
973,29675, 張祜,4152,140142,楊瑗,1
973,29675, 張祜,4237,141880,楊昇,1
973,29675, 張祜,4323,143756,柳宗言,1
973,29675, 張祜,4356,144743,狄仁傑,1
973,29675, 張祜,4477,146787,惠昌,1
973,29675, 張祜,4480,146815,惠尼,1
973,29675, 張祜,5764,183455,契衡,1
973,29675, 張祜,4834,159122,劉崇德,1
973,29675, 張祜,4914,160758,劉軺,1
973,29675, 張祜,4989,163981,陸敦禮,1
973,29675, 張祜,5122,167785,陳肱,1
973,29675, 張祜,5349,175132,曾黯,1
973,29675, 張祜,5472,178300,鄭灊,1
973,29675, 張祜,5496,178615,鄭樸,1
973,29675, 張祜,5512,178802,鄭摸,1
984,30616,張迥,19,464,齊己,1
987,30634,張道古,415,12722,王建,1
988,30653,張道符,572,16325,王起,1
991,30694,張九齡,989,30667,張九章,1
